ID_REF	Mann1_4hr	Mann1_12hr	Mann1_24hr	Mann2_4hr	Mann2_12hr	Mann2_24hr	Mann3_4hr	Mann3_12hr	Mann3_24hr	MGd1_4hr	MGd1_12hr	MGd1_24hr	MGd2_4hr	MGd2_12hr	MGd2_24hr	MGd3_4hr	MGd3_12hr	MGd3_24hr
200622_x_at	271.9	154.6	230.1	379.0	364.8	308.5	286.0	388.2	246.5	266.2	318.7	200.0	272.2	383.4	300.6	278.5	404.4	234.3
200623_s_at	468.9	438.7	511.9	798.4	688.7	745.9	496.2	429.6	411.9	359.7	412.7	455.2	642.9	731.4	747.9	590.1	551.5	665.4
200624_s_at	1041.8	748.6	917.7	445.2	894.1	725.1	687.6	847.5	828.2	1005.0	1035.7	1020.8	648.3	596.1	979.9	636.2	541.5	716.3
200625_s_at	919.2	708.2	1105.5	1003.6	816.0	747.0	976.7	1176.9	1309.8	732.4	644.8	893.3	813.4	819.8	829.8	1167.0	856.9	1174.6
200626_s_at	1201.2	964.6	1209.9	641.2	1097.8	739.8	694.5	990.4	723.0	1204.5	898.5	1148.5	815.1	675.6	914.3	565.5	745.0	673.7
200627_at	2770.2	3808.9	3287.6	2182.0	3055.6	2829.4	2891.7	3053.0	3465.1	2904.1	3180.4	3335.5	2486.3	2399.2	2781.8	3126.9	2785.2	2951.6
200628_s_at	748.8	353.8	574.8	351.9	416.7	259.9	425.8	280.6	531.1	612.1	630.3	445.1	454.6	366.2	618.9	295.4	545.0	699.7
200629_at	980.9	818.5	956.9	829.8	878.2	765.5	817.1	1019.1	976.8	766.8	895.6	955.8	857.4	891.3	719.5	784.3	899.3	1134.1
200630_x_at	2028.1	2609.0	2261.8	2145.0	2630.7	2271.1	2787.8	3901.4	3701.4	2336.2	2581.9	2327.5	2610.1	2665.5	2224.7	2770.2	3048.7	4622.5
200631_s_at	1680.2	1763.0	1941.2	1671.5	1909.3	1486.5	2844.9	3103.8	2537.1	2115.1	2080.0	2280.5	1715.6	1981.9	1978.8	2532.3	2954.5	2836.2
200632_s_at	618.6	486.3	487.7	748.9	465.9	709.1	434.4	545.8	441.4	667.7	660.4	657.3	906.7	601.8	506.0	749.7	785.0	383.2
200633_at	14414.0	14189.9	12449.9	16547.9	15486.4	15868.0	16818.9	15487.7	14230.2	14499.3	14768.2	12966.6	17302.8	17993.3	14536.3	15608.5	14948.2	15602.4
200634_at	6559.7	5128.1	6810.3	4560.8	5953.7	6540.0	6832.7	6726.0	6410.2	6760.7	5564.3	6244.6	7064.4	5218.5	5624.1	5770.4	5599.2	5673.6
200635_s_at	464.7	450.8	360.8	570.1	691.7	742.4	401.8	522.3	378.9	506.8	336.8	403.1	555.8	493.2	591.0	531.9	365.0	325.9
200636_s_at	910.6	864.7	723.9	479.7	717.9	582.4	488.3	841.1	598.0	1022.6	865.8	606.3	598.0	495.3	657.0	640.6	516.4	514.8
200637_s_at	300.4	250.2	457.8	599.0	662.2	484.5	402.3	319.1	240.6	463.3	592.5	489.5	731.1	602.9	451.3	255.9	502.1	292.7
200638_s_at	1798.0	1827.2	1691.7	1467.0	1867.2	1011.7	1172.7	1383.5	1384.2	2253.0	1906.3	1731.7	1433.3	1309.8	2187.5	1243.5	1186.2	1279.4
200639_s_at	3502.5	1475.4	2107.4	1169.4	1659.3	1332.7	1077.1	1207.1	1645.7	1860.6	1483.4	1884.1	1571.1	1040.4	1792.9	1795.7	1097.6	1266.3
200640_at	2774.1	2131.4	3229.0	2209.8	2446.6	1984.5	2258.4	2612.6	2444.4	2949.9	2299.4	2622.7	2331.7	2038.1	2510.3	2714.3	2522.3	2272.9
200641_s_at	2359.8	2285.4	2307.3	2026.5	2154.8	1837.5	1602.2	1999.5	1657.8	2241.3	2413.5	2328.4	1935.6	2122.4	2227.0	1266.3	1496.8	1677.1
200642_at	2850.0	2450.1	3462.7	2312.5	3569.0	2425.3	3385.2	3399.2	3273.1	3141.0	3159.4	2850.0	2894.9	2909.6	2761.2	3061.2	2918.2	3140.4
200643_at	910.0	543.4	537.9	1037.9	584.7	912.8	746.1	672.6	669.4	551.8	668.2	629.5	797.0	698.0	704.2	635.9	842.1	523.1
200644_at	1455.7	1272.5	1666.2	1397.0	1259.0	1217.5	1693.6	869.7	1335.7	1437.4	1481.1	1191.1	1203.2	1317.1	1268.0	1298.2	1192.7	1056.9
200645_at	2834.7	3480.5	3216.1	2923.4	3357.2	2785.9	3311.7	3404.1	3275.6	3457.1	3448.6	2816.4	3610.3	2989.4	3098.0	3034.4	3236.3	3206.8
200646_s_at	360.8	382.2	277.9	629.5	421.2	606.1	394.8	420.5	276.2	267.6	264.6	342.4	457.0	612.2	663.2	344.6	515.4	397.9
200647_x_at	1312.2	1568.0	2188.3	2526.9	2269.9	2987.1	1664.3	1246.2	2273.6	1260.3	1593.5	2145.3	2370.4	2529.5	2317.9	1699.6	2331.5	2444.9
200648_s_at	151.4	50.0	117.6	50.0	50.0	170.9	97.8	50.0	91.4	49.0	79.2	70.1	50.0	50.0	137.5	188.8	50.0	50.0
200649_at	669.7	768.4	993.3	1034.8	1065.0	1104.5	756.6	1018.4	786.5	764.1	1078.1	803.6	913.0	904.6	972.7	889.9	1071.1	853.2
200650_s_at	9795.2	8049.4	8432.9	8590.4	10181.6	6766.9	8595.1	8899.0	8306.7	9272.1	9410.1	7914.6	9543.5	9155.0	10598.7	9712.1	8148.9	8734.8
200651_at	13309.2	12238.0	12516.1	14143.2	12998.4	13547.0	12529.6	13593.0	12937.9	12879.7	14334.3	13071.0	12354.9	13342.1	16331.2	12835.0	13060.6	12942.2
200652_at	1900.7	1972.2	2030.8	1890.0	1713.8	2074.6	2235.2	1971.2	1558.9	1809.1	2060.4	1546.4	1689.1	1680.9	1858.5	1822.5	2396.2	1916.6
200653_s_at	432.0	450.9	491.8	426.8	518.6	646.0	585.0	481.8	704.7	586.1	582.4	538.9	482.5	454.5	788.6	447.3	629.1	455.6
200654_at	6450.9	5616.4	6552.9	7975.0	6715.5	6850.3	7176.8	6216.0	4601.0	7111.8	7207.8	6322.5	6850.3	6910.4	6356.2	5520.3	7477.7	5598.6
200655_s_at	866.4	842.3	964.7	680.9	988.2	552.4	1046.3	853.0	852.5	1074.9	975.5	1019.9	958.2	831.5	1144.7	933.9	704.1	878.6
200656_s_at	1983.0	1916.1	2092.3	1891.5	2569.9	1821.7	1273.0	1380.4	1249.9	1937.5	2350.1	1932.5	1807.2	1613.3	1772.0	1645.2	1460.6	1403.1
200657_at	7775.8	6725.7	8385.0	7711.7	8241.6	7278.8	6251.9	6245.5	6649.9	6446.5	7905.7	7604.1	8405.2	9096.3	7401.8	6476.7	7104.7	7241.6
200658_s_at	1003.8	1326.2	1294.2	1044.0	1359.6	1064.1	1475.7	1059.0	1182.7	1038.4	1340.1	1084.5	1046.4	1363.5	1143.4	1423.4	1414.1	1602.3
200659_s_at	556.7	621.2	673.6	821.3	699.3	615.5	639.9	573.5	586.9	399.4	682.3	436.4	665.3	974.2	540.2	551.7	608.6	615.4
200660_at	3143.4	3460.4	3358.0	2136.7	3523.8	2787.9	2292.5	2703.5	3126.8	2938.7	3017.4	2760.1	2711.1	2368.6	2639.4	2609.7	2961.9	2208.2
200661_at	646.9	516.4	700.7	788.3	632.8	451.4	652.4	674.8	452.9	605.2	773.0	711.8	1123.1	878.7	725.1	681.3	573.5	496.9
200662_s_at	1734.2	1331.6	1734.1	1366.3	1278.2	1656.7	1459.2	1522.2	1597.0	1958.7	1792.7	1887.0	1113.7	1416.0	2175.4	1507.4	1675.9	1591.4
200663_at	5270.6	5915.0	5173.3	5131.0	5312.9	4727.4	3829.9	4680.0	4515.6	5973.4	5358.1	4827.6	4796.2	5192.6	4519.4	3961.2	4027.5	3547.2
200664_s_at	456.0	573.6	466.5	491.8	459.5	454.2	439.7	485.2	251.7	453.3	541.4	448.0	443.3	560.8	390.9	611.5	489.3	352.7
200665_s_at	49.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	49.0	50.0	50.0	50.0	50.0	50.0	62.2	50.0	50.0
200666_s_at	696.5	726.5	769.5	713.6	884.3	789.2	904.7	805.7	748.7	742.9	868.4	798.4	565.2	664.3	729.2	835.2	702.5	852.8
200667_at	400.8	490.8	433.1	337.1	387.3	439.2	449.3	427.5	677.4	411.4	397.7	321.2	449.7	354.6	574.0	395.8	520.8	611.5
200668_s_at	1359.1	1386.2	1500.9	979.9	1349.0	797.6	977.8	1193.3	1363.4	1253.3	1062.2	1287.7	1096.7	814.2	1128.8	1321.7	860.5	1054.4
200669_s_at	1016.4	780.5	775.3	906.3	820.7	632.5	696.5	440.3	836.7	870.0	848.0	774.7	784.2	933.1	649.5	585.6	644.7	723.3
200670_at	990.4	981.1	1018.3	892.4	881.8	698.6	554.2	1092.5	1029.4	1204.6	810.6	1643.8	655.1	594.7	1279.4	275.2	745.6	652.0
200671_s_at	309.7	222.6	245.7	248.1	239.5	223.0	97.8	265.8	186.8	274.5	306.5	271.1	213.7	248.2	201.9	172.4	273.1	266.1
200672_x_at	432.5	234.4	556.5	289.1	430.1	486.3	260.4	380.1	253.6	579.8	367.1	413.1	504.5	387.6	341.3	165.8	431.7	345.7
200673_at	2782.2	1720.6	2248.3	1382.0	2156.9	1447.1	1817.1	1697.7	2258.6	2354.0	2113.6	2338.7	1698.3	1294.4	2002.2	1887.3	1386.0	1712.7
200674_s_at	19229.6	18883.1	18596.5	20440.6	19210.6	19881.8	19634.7	22083.2	17515.9	16736.5	18457.7	18362.6	18946.1	21953.2	20591.2	18383.6	20894.4	21593.3
200675_at	2520.2	2029.6	2839.8	2506.3	2967.4	2723.6	2376.9	2093.0	2365.1	2754.8	2458.9	2372.4	2005.1	2462.3	2288.1	2368.6	2906.4	2274.8
200676_s_at	93.8	119.0	157.2	174.3	219.5	50.0	219.4	232.3	129.6	149.1	108.1	207.6	242.2	158.0	240.2	148.2	257.7	145.8
200677_at	1228.3	1283.2	1342.3	1169.4	1051.4	1395.8	1054.8	1097.6	937.7	1385.5	1247.1	1524.8	1271.8	1256.7	1224.0	1062.1	1305.0	1187.3
200678_x_at	1191.9	1138.2	1331.2	1499.5	1180.6	1449.9	1500.7	954.1	1020.1	1192.3	1313.7	1174.7	1690.4	1302.4	1227.7	1172.6	1312.0	909.3
200679_x_at	583.1	788.1	586.0	549.7	1163.8	687.5	718.9	612.8	611.3	654.6	823.3	617.9	857.2	1354.4	783.4	834.9	736.3	939.2
200680_x_at	2048.8	1877.9	2263.7	1982.6	1994.3	2046.6	1548.2	2015.3	2149.3	2347.1	2510.5	2701.7	1734.9	2011.9	1906.7	1739.0	2120.6	2190.3
200681_at	1191.4	1032.7	1557.5	1225.2	1502.8	929.1	1038.4	1164.2	1335.8	1460.8	1136.0	1127.6	1075.2	845.9	1128.7	1098.5	918.9	1441.7
200682_s_at	627.3	591.4	745.7	603.3	823.3	494.7	663.9	683.3	578.6	635.9	581.9	568.0	740.1	583.5	471.8	603.5	656.1	610.4
200683_s_at	331.9	207.9	441.7	323.2	383.4	208.0	326.7	379.3	442.0	289.7	542.0	299.0	344.7	432.5	203.1	415.0	477.7	344.9
200684_s_at	198.4	314.6	275.6	177.9	168.4	201.9	367.1	205.7	259.7	182.2	209.4	132.0	255.9	360.4	208.5	312.5	459.8	339.0
200685_at	216.6	118.8	137.7	209.7	99.6	143.4	86.2	153.0	50.0	55.2	145.9	121.9	81.2	50.0	162.2	139.2	50.0	75.9
200686_s_at	605.8	583.1	724.2	436.0	421.6	681.9	324.2	278.3	618.2	490.8	661.4	533.3	235.6	430.0	541.2	676.5	428.3	386.7
200687_s_at	449.4	466.1	453.7	299.6	484.4	428.8	380.3	391.9	483.7	294.8	397.9	379.1	354.0	354.8	326.3	350.8	570.5	545.7
200688_at	183.8	211.7	75.8	174.9	105.0	135.8	174.3	100.8	153.7	186.9	197.2	127.4	156.2	173.2	164.4	106.0	237.5	221.6
200689_x_at	17425.7	19173.5	17156.5	16740.7	17645.4	17137.6	13340.3	12910.1	15620.6	14230.9	16618.5	17565.6	20202.4	21889.8	16356.8	14757.8	14276.0	19444.1
200690_at	552.8	445.9	346.1	231.0	419.7	442.0	302.1	245.1	470.3	393.7	542.1	297.1	306.6	500.6	584.9	402.7	303.7	283.3
200691_s_at	2881.2	2936.2	3088.6	2744.5	3021.2	2160.5	2929.7	2487.6	2985.0	2785.8	3420.5	3049.9	2502.1	2993.8	3025.8	2423.5	2508.4	2774.8
200692_s_at	1721.8	1937.9	1947.2	1110.6	1496.8	914.3	1051.6	1490.5	1414.5	2007.9	1897.8	1987.8	1508.3	1319.8	1790.7	1158.3	1065.5	1495.5
200693_at	2930.0	2841.8	3343.7	2611.7	3359.5	2716.5	3834.8	3169.9	3761.9	3360.5	3519.3	2935.4	3173.5	3270.4	2534.5	3743.7	3508.3	3862.6
200694_s_at	718.2	657.8	689.2	347.4	543.5	517.8	578.4	473.6	601.6	857.7	727.5	596.1	730.7	678.5	653.6	470.6	534.2	554.3
200695_at	947.9	862.0	770.6	620.3	695.9	721.0	823.6	964.2	1066.3	628.3	653.5	647.1	1054.3	746.3	1111.7	591.8	1141.6	842.9
200696_s_at	471.6	417.7	531.3	508.4	460.5	474.6	868.1	633.0	441.1	510.6	583.8	358.3	363.8	413.1	556.1	877.8	759.6	511.7
200697_at	238.7	312.7	329.3	202.5	284.3	330.1	410.6	569.5	468.3	411.3	279.6	330.3	405.4	301.1	315.5	496.2	389.2	318.8
200698_at	1232.4	1210.0	1360.1	835.4	1090.6	898.0	800.1	800.6	1253.5	1515.3	1119.4	1259.2	1138.9	870.3	1070.1	777.3	706.5	934.1
200699_at	1205.3	1616.9	1410.6	1883.9	1476.0	2019.4	1311.9	1155.2	1177.5	1293.0	944.8	1105.9	1565.2	1398.1	1301.0	1475.8	1503.1	1350.4
200700_s_at	1582.6	1109.8	1739.3	1538.1	1218.3	1419.4	1326.5	1380.9	903.5	2005.8	1601.3	1630.6	1151.6	1237.2	1803.2	960.7	1151.8	1062.5
200701_at	656.5	594.5	789.3	811.9	835.6	1044.8	959.5	710.0	521.9	657.9	838.1	634.6	919.5	934.7	733.7	763.3	621.2	602.1
200702_s_at	197.0	174.2	103.5	50.0	167.1	81.9	174.4	85.6	218.7	82.1	60.6	142.4	343.2	217.2	116.2	95.0	67.2	163.2
200703_at	3099.6	2400.3	2625.5	2501.6	2764.8	2106.8	3338.4	2314.9	3548.1	2589.4	3259.2	3199.4	2306.9	2233.0	2377.3	3644.5	2226.0	2552.7
200704_at	2054.8	2246.9	2668.7	2271.2	2249.5	1814.4	3099.8	2541.8	2637.8	2343.5	2639.9	2308.6	2148.9	2354.7	2313.4	2483.3	2693.4	2707.7
200705_s_at	7321.7	7740.6	6816.7	9248.2	8546.2	9091.4	10198.7	8895.9	6802.5	7773.5	7907.9	7439.1	8924.6	9554.2	9566.2	8814.3	9582.2	8696.4
200706_s_at	1989.2	1444.1	1408.4	1905.2	1545.9	1288.9	1581.6	1090.9	1585.4	1763.6	1626.4	1401.9	1523.8	1484.7	1546.0	1668.8	1176.1	1416.6
200707_at	796.6	528.2	799.3	672.8	735.5	547.8	1115.7	790.9	616.9	701.6	710.5	696.8	870.0	1101.4	932.6	886.1	1018.0	801.4
200708_at	1632.8	918.3	1248.6	857.9	1029.1	1155.9	1167.1	1074.9	1016.4	1278.1	1195.2	1140.9	936.5	837.4	680.4	1175.0	874.5	1079.4
200709_at	1302.2	1324.5	1378.8	1425.7	1314.8	921.2	1445.1	1011.7	1308.5	1444.0	1342.1	1592.8	1149.7	1161.9	1310.4	1404.7	1329.5	1326.2
200710_at	1448.5	1371.0	1592.4	1817.7	1407.5	1387.1	961.7	987.0	953.7	1386.7	1375.5	1463.4	1259.9	1415.6	1176.4	900.6	847.8	1013.4
200711_s_at	1335.3	896.9	892.8	886.8	879.4	721.5	803.1	1549.1	1020.4	1312.0	1263.4	1089.4	762.6	1012.3	1299.3	992.5	1214.3	983.7
200712_s_at	416.7	482.6	376.0	351.7	456.6	466.4	418.9	375.5	319.3	363.2	445.4	475.5	548.1	336.0	541.1	385.8	233.0	401.2
200713_s_at	1593.5	1521.6	1792.5	1471.5	1720.4	1471.0	1481.0	1614.3	1617.9	1831.0	1646.1	1484.5	1490.4	1829.1	1539.5	1766.7	1496.1	1547.4
200714_x_at	1834.6	1939.8	1887.4	2182.9	1854.0	1808.5	2265.2	2037.3	1761.4	2114.9	2190.5	1932.0	1669.5	2272.6	2243.6	2086.3	2200.4	1941.3
200715_x_at	14224.3	12487.3	15073.9	14056.6	12897.7	15869.5	15241.6	14617.3	12505.1	12857.5	14421.5	12778.9	15043.6	14476.6	12988.9	13745.7	15054.5	15871.5
200716_x_at	30683.6	32447.5	22763.5	37430.3	30787.5	41297.4	26307.5	33064.9	27763.9	23411.3	25113.6	25647.2	36144.7	33382.4	37092.6	26431.7	26327.7	34299.2
200717_x_at	16552.7	18958.0	15529.9	16672.6	18878.5	15706.5	15538.9	17485.5	17373.0	16703.8	17611.2	17451.0	16737.8	16465.8	15994.1	17873.2	14829.4	15330.0
200718_s_at	3198.9	3761.6	3457.2	2464.3	3293.8	3167.6	4076.6	3585.7	4071.2	3745.6	3623.6	3259.2	3731.5	2751.2	2820.0	3655.9	2881.4	4256.6
200719_at	309.7	193.3	149.6	192.2	101.9	179.1	236.7	210.2	180.5	154.0	270.8	165.9	276.5	231.7	225.6	204.9	354.4	229.5
200720_s_at	374.7	246.8	297.5	279.5	265.4	401.6	215.1	332.2	170.5	283.7	282.2	300.6	513.2	293.6	520.3	358.7	457.8	245.1
200721_s_at	384.6	381.3	371.9	438.9	404.4	403.9	427.1	277.0	457.2	280.3	245.6	260.2	319.3	572.0	475.9	335.5	326.5	445.0
200722_s_at	363.1	382.8	734.7	402.1	457.8	349.5	343.9	547.3	422.6	552.1	656.0	617.2	376.9	429.1	557.9	377.7	424.0	355.2
200723_s_at	1178.1	1300.1	1450.9	1114.2	1425.5	1366.8	986.2	978.2	1163.1	1280.9	1297.7	1436.3	1133.1	1364.1	1384.7	877.7	1495.1	950.8
200724_at	49.0	232.0	59.3	50.0	50.0	161.0	50.0	50.0	104.6	98.1	50.0	50.3	53.5	50.0	50.0	50.0	50.0	50.0
200725_x_at	22001.8	21482.9	18001.7	28911.2	25097.5	23836.5	23574.7	22331.9	20790.3	16026.7	18095.0	18261.0	25722.5	28589.4	23201.8	22717.3	25219.3	25303.2
200726_at	1730.3	1191.9	1642.1	1029.4	1441.1	743.7	1537.8	1437.5	1675.8	1685.4	1703.8	1853.8	1236.2	857.3	1714.8	1213.2	1135.5	1616.0
200727_s_at	266.8	398.3	320.7	464.7	407.3	331.9	395.6	281.0	262.7	365.3	341.1	311.5	230.7	367.2	382.5	152.4	270.5	387.4
200728_at	1158.7	1324.0	1460.2	1105.7	1355.5	949.4	995.9	1207.8	1098.2	1011.1	1508.6	1116.6	1257.7	1327.5	866.0	1015.3	1085.0	841.6
200729_s_at	657.5	605.6	499.1	166.6	521.2	363.4	360.8	519.3	276.2	485.5	542.4	583.7	492.1	297.4	358.6	331.1	408.4	390.1
200730_s_at	1252.8	1158.1	1436.2	691.0	1225.2	715.7	845.2	1044.0	1199.6	1209.7	1178.9	1284.1	997.0	822.0	1178.0	1010.1	772.7	987.5
200731_s_at	1172.9	1289.1	1562.1	571.7	1340.5	1032.6	827.4	1044.9	1194.8	1211.2	1279.6	1096.3	696.4	697.7	1088.8	771.0	578.6	997.8
200732_s_at	2259.5	1920.6	2145.5	1618.1	1994.4	2061.1	2266.4	2021.0	2569.8	2738.9	2395.9	2443.6	1770.1	2224.3	2204.2	1952.3	2086.0	2505.5
200733_s_at	815.4	491.7	482.0	316.2	311.4	168.6	314.1	236.4	374.0	675.6	441.1	618.1	283.7	177.5	599.8	303.3	133.4	221.2
200734_s_at	609.3	680.0	674.4	459.1	704.6	766.3	692.4	690.5	577.4	702.7	777.6	542.6	735.6	730.4	633.9	591.5	612.8	777.1
200735_x_at	10324.3	10831.8	10247.1	9986.0	12385.5	8988.9	10385.4	10300.4	9533.6	11716.4	10924.4	10107.6	10886.2	9639.9	10861.1	10311.4	9427.7	9897.0
200736_s_at	1280.4	1597.0	1720.1	1759.7	1714.4	1334.2	2055.0	1752.8	1653.1	1618.2	1957.9	1574.0	2034.7	1426.0	1849.4	1728.7	1645.0	2523.9
200737_at	1184.6	1035.2	1084.2	1083.9	1552.7	1470.8	1239.1	982.1	1124.9	1461.8	1414.3	1331.6	1468.2	1045.7	1298.8	844.9	1361.8	945.9
200738_s_at	4367.7	3238.2	4591.2	2915.8	3066.0	3548.4	3753.9	3643.9	3254.1	5123.2	4357.3	4218.5	3325.2	3441.4	4654.4	2834.1	3367.4	3254.5
200739_s_at	328.3	203.7	199.8	129.6	256.3	283.6	269.3	317.9	276.7	173.3	335.4	295.4	325.9	306.0	240.1	278.0	102.4	297.5
200740_s_at	488.8	542.7	656.4	535.8	634.4	507.4	799.2	718.3	360.3	733.1	757.0	694.8	497.9	460.6	733.0	687.4	597.6	617.3
200741_s_at	14380.2	13567.3	12382.7	11569.9	12184.5	11144.1	12200.1	13430.5	12643.8	12949.6	13150.4	13156.8	14830.1	13504.2	11834.3	11304.5	11074.6	13555.4
200742_s_at	617.7	603.4	720.7	470.5	723.9	673.0	432.6	499.2	637.1	754.6	667.8	713.5	601.6	524.4	568.8	360.4	368.0	527.5
200743_s_at	700.2	802.7	939.5	945.5	772.1	941.0	828.0	724.4	747.0	660.2	772.1	767.0	929.3	850.1	668.2	743.6	592.2	598.6
200744_s_at	660.3	587.9	464.1	998.7	843.8	584.2	507.5	466.3	645.6	575.3	486.2	585.1	521.1	626.1	551.6	232.7	602.1	615.4
200745_s_at	1212.2	957.3	924.1	1045.3	971.6	725.9	946.7	814.8	1123.4	1287.4	943.1	997.2	780.3	961.9	1140.5	725.7	1078.4	884.3
200746_s_at	1337.7	1153.1	1102.6	1357.5	1342.8	1101.7	1437.8	1395.5	1071.3	1198.0	1163.2	1404.6	1389.6	1443.3	1360.6	1438.6	1684.3	1429.7
200747_s_at	276.8	371.6	450.5	248.5	409.7	511.5	361.7	533.6	300.9	311.8	375.2	294.8	310.0	491.2	271.4	348.6	329.0	279.7
200748_s_at	11631.5	11144.7	12526.7	14507.2	14654.5	12550.5	13592.2	10977.1	15766.0	13082.3	16399.5	15033.5	13130.7	14441.6	17671.9	17744.8	14118.6	18850.8
200749_at	1076.0	1003.4	1202.9	715.0	1145.9	965.4	868.7	907.3	1228.4	1143.8	907.4	1229.4	659.8	1062.4	1216.3	1107.6	1143.5	1110.6
200750_s_at	3238.6	2566.8	3217.1	2932.4	3263.5	2526.5	3877.9	3298.0	3494.9	3298.4	3128.9	3316.1	3246.2	2365.7	3421.0	3481.9	3547.0	3640.2
200751_s_at	897.0	868.0	1093.3	763.9	871.3	593.3	639.2	707.7	731.0	1036.2	943.5	849.5	793.3	425.0	685.6	479.1	325.8	510.5
200752_s_at	266.7	336.0	190.7	267.3	375.8	548.1	274.8	396.5	223.7	268.1	271.9	320.8	455.9	311.5	360.7	280.7	360.2	302.8
200753_x_at	504.5	514.5	407.9	409.3	453.3	459.1	404.4	282.7	360.9	514.4	522.6	458.1	411.1	439.4	581.5	193.0	412.3	444.5
200754_x_at	2624.2	2238.6	1782.2	3206.0	2295.6	1821.5	2595.7	3004.2	2233.4	2676.7	2993.1	2470.7	3039.8	3389.5	2178.9	2670.7	3330.5	3347.4
200755_s_at	639.2	796.3	531.6	944.9	592.0	829.4	501.0	558.3	576.2	468.7	635.4	555.7	610.6	502.1	537.0	625.6	604.0	675.3
200756_x_at	505.9	565.2	404.1	340.7	524.5	315.4	395.1	628.9	322.1	404.5	439.9	328.9	500.2	302.8	459.1	525.7	371.6	356.7
200757_s_at	1075.9	1102.4	1038.4	783.2	803.5	931.9	1114.4	1048.7	969.4	1141.0	949.8	982.1	845.9	837.2	820.9	1182.6	911.9	1097.3
200758_s_at	1139.9	1087.5	1332.5	1142.0	1265.8	1046.6	821.1	839.0	1067.0	1270.9	949.4	1259.5	1140.1	1261.0	1169.4	897.7	1019.2	988.3
200759_x_at	1032.8	2228.6	1612.5	1401.3	1191.8	1506.1	1687.8	1432.3	1664.1	1563.9	1450.0	1676.1	1633.3	2158.9	1202.3	1398.3	1682.8	1998.8
200760_s_at	461.8	518.4	481.4	458.0	576.8	486.5	548.4	577.8	584.3	490.7	503.7	424.8	561.5	634.9	619.0	466.8	709.7	368.4
200761_s_at	778.6	790.0	651.3	561.4	787.7	606.6	654.3	712.1	864.2	966.8	771.6	603.3	610.8	520.0	545.0	630.2	470.4	496.4
200762_at	1856.2	1787.0	1553.7	1171.6	1802.4	1649.6	1246.5	1447.3	1707.0	1508.7	1429.3	1707.9	1333.8	983.2	1585.2	1270.8	998.8	1345.7
200763_s_at	17816.7	18084.7	19068.4	18690.8	18492.9	18251.5	15279.0	17519.4	18789.2	16700.6	18239.8	18731.5	18756.7	19984.0	19444.9	17125.2	17814.0	23783.6
200764_s_at	796.2	522.4	654.4	427.9	658.4	683.6	409.3	378.5	541.8	594.1	580.7	626.3	856.2	591.9	663.0	464.9	413.8	496.6
200765_x_at	1072.2	807.0	941.8	1101.2	931.2	964.4	839.2	712.5	810.8	1196.9	987.8	1097.5	946.3	1372.7	949.0	707.2	815.8	773.3
200766_at	663.8	660.9	640.8	509.6	723.6	799.6	543.0	521.4	421.2	425.7	812.9	609.1	683.4	562.1	826.7	375.6	589.0	628.8
200767_s_at	408.9	397.7	289.1	318.5	369.3	240.3	245.0	207.9	365.5	373.8	240.8	272.5	397.5	439.9	288.2	276.5	329.3	246.2
200768_s_at	4375.9	4061.9	3922.7	3088.7	4001.9	3651.4	6111.2	5212.4	5968.1	3691.4	4322.5	4398.6	2654.0	3581.1	3661.3	5916.5	4948.8	6267.7
200769_s_at	1119.7	1284.5	1598.2	1271.6	969.6	1518.3	2164.9	2197.9	2167.0	1136.4	1611.5	1415.2	1334.9	1791.5	1568.8	2072.9	2402.8	2174.5
200770_s_at	325.6	401.3	347.5	375.4	367.7	369.5	461.4	408.4	354.5	370.2	544.4	454.2	318.3	422.5	407.6	380.7	239.7	351.7
200771_at	797.3	653.3	883.3	621.2	950.6	501.0	718.7	910.6	1072.2	803.8	879.2	887.3	608.9	640.1	647.3	613.9	656.4	790.0
200772_x_at	3295.4	3155.4	3042.9	4000.4	3502.7	3606.6	3862.3	3927.8	3883.8	3195.0	3051.4	3432.0	3570.9	3814.0	3546.3	3503.4	5209.3	5279.8
200773_x_at	2924.6	3093.1	3533.0	2137.8	2773.9	2040.2	2735.1	3400.1	3279.1	4044.3	3033.3	2986.0	2928.8	2866.6	2817.1	3502.4	2670.6	3540.8
200774_at	1660.6	2040.2	1477.8	1102.5	1495.8	1206.3	1407.7	1277.5	2279.1	1786.7	1641.2	1683.6	1361.3	1171.2	1557.1	1854.2	1060.1	1524.2
200775_s_at	1865.6	2439.3	2039.0	1211.3	2064.9	1394.0	1552.7	1890.3	1988.3	2452.8	2724.9	2155.7	1749.2	1514.7	1876.5	1519.5	1368.0	1604.8
200776_s_at	604.1	683.0	750.8	358.6	453.4	467.7	552.1	508.6	678.9	786.0	617.9	700.4	776.7	487.0	581.4	343.4	469.2	483.6
200777_s_at	1075.9	1081.1	1144.4	996.5	1201.8	1058.5	969.5	1056.0	1399.9	1456.1	1014.8	1109.7	809.9	923.2	751.9	934.0	1199.8	1113.5
200778_s_at	1574.7	1650.8	1717.4	1809.2	1691.6	1520.6	1272.2	1774.0	1592.6	1886.2	1754.3	1525.2	1466.5	1842.3	1684.9	1175.6	1367.5	1572.7
